,b_precision,b_recall,b_f1_score,b_support,b_accuracy,b_auc,b_macro_avg_f1,b_weighted_avg_f1,b_specificity,m_precision,m_recall,m_f1_score,m_support,m_accuracy,m_auc,m_macro_avg_f1,m_weighted_avg_f1,m_specificity,bah_mean,bah_stdev,bah_sr,p_mean,p_stdev,p_sr,meta_mean,meta_stdev,meta_sr,num_samples,ip_sr,ip_avg,ip_std,ip_recall,ip_prec,ip_acc,ip_f1,ip_auc
797,0.4542728635682159,1.0,0.6247422680412371,909.0,0.4542728635682159,0.5,0.3123711340206185,0.2838034590951947,0,0.5,0.6215621562156216,0.554193231976459,909.0,0.545727136431784,0.5520814444081771,0.5455632486932729,0.5447739998472843,0.4826007326007326,-0.0004267178113792,0.0214520107942822,-0.3157715758409681,-0.0014235787557393,0.0149184000327587,-1.5148147325975312,5.147852092143381e-06,0.0097225125567644,0.0084051954733525,2001,1.5232199280708838,0.0014287266078314,-0.0051958874759943,-0.3784378437843784,0.0457271364317841,0.0914542728635681,0.2609705407520895,0.052081444408177
798,0.4510296333500753,1.0,0.6216683973693319,898.0,0.4510296333500753,0.5,0.3108341986846659,0.2803908693308187,0,0.5181518151815182,0.6993318485523385,0.5952606635071089,898.0,0.5710698141637368,0.5825113039650989,0.5695320411552639,0.5670121610153293,0.4656907593778591,0.0001092694957626,0.0226507422038935,0.0765802486481967,-0.0018378993614319,0.0157469314430397,-1.852789413367044,0.0001566518665028,0.0100156625834085,0.2482882451734512,1991,2.101077658540495,0.0019945512279348,-0.0057312688596312,-0.3006681514476614,0.0671221818314428,0.1200401808136614,0.2866212916845105,0.0825113039650988
799,0.4793307086614173,1.0,0.6480372588157018,974.0,0.4793307086614173,0.5,0.3240186294078509,0.3106241585071326,0,0.5251798561151079,0.2997946611909651,0.3816993464052288,974.0,0.5344488188976378,0.5251336254915128,0.5041882683091653,0.509251786734328,0.7504725897920604,0.0001684817721963,0.0222134561202836,0.1204029307097069,-0.0012842181055296,0.0158310176631053,-1.287746047172847,2.944342043066995e-05,0.0066616339023439,0.0701629384159897,2032,1.3579089855888369,0.0013136615259603,-0.0091693837607614,-0.7002053388090349,0.0458491474536905,0.0551181102362205,0.1986276282271953,0.0251336254915127
800,0.4539969834087481,1.0,0.6244813278008299,903.0,0.4539969834087481,0.5,0.3122406639004149,0.2835126390166663,0,0.512779552715655,0.7109634551495017,0.5958236658932714,903.0,0.5620915032679739,0.5746345820867214,0.5590198965780125,0.5556337277571516,0.438305709023941,-0.0005658851600815,0.0229282515408989,-0.3917938709440335,-0.0020154324051244,0.0160995980010828,-1.987254437481509,-7.012690366397659e-05,0.0101772526606373,-0.1093841453071958,1989,1.8778702921743136,0.0019453055014604,-0.0059223453404454,-0.2890365448504983,0.0587825693069068,0.1080945198592257,0.2721210887404852,0.0746345820867213
801,0.4712701612903225,1.0,0.6406303528605687,935.0,0.4712701612903225,0.5,0.3203151764302843,0.3019099697200765,0,0.5239463601532567,0.5850267379679145,0.5528044466902476,935.0,0.5539314516129032,0.555621090623614,0.5539286185185778,0.5539932130691976,0.5262154432793136,-0.0002592236887418,0.021179248415391,-0.194296247221671,-0.0012642523133558,0.0151716715319036,-1.3228195226388648,0.000187862641048,0.0091818042040945,0.3247974915200596,1984,1.6476170141589246,0.0014521149544039,-0.0059898673278091,-0.4149732620320855,0.0526761988629341,0.0826612903225806,0.2520832433491211,0.0556210906236139
802,0.4733096085409252,1.0,0.642512077294686,931.0,0.4733096085409252,0.5,0.321256038647343,0.3041071397871645,0,0.5245283018867924,0.4479054779806659,0.4831981460023175,931.0,0.5465175394001017,0.5415203065579005,0.5396063193779703,0.5426174318357453,0.6351351351351351,0.0002020129460962,0.0221577920341079,0.1447281433538613,-0.0013128381902417,0.0158781768888811,-1.3125348284084817,0.0002073180408444,0.0079497489653231,0.4139843766873029,1967,1.7265192050957845,0.0015201562310862,-0.007928427923558,-0.5520945220193341,0.0512186933458672,0.0732079308591764,0.2385102920485807,0.0415203065579005
803,0.464,1.0,0.6338797814207651,928.0,0.464,0.5,0.3169398907103825,0.294120218579235,0,0.5186873290793071,0.6131465517241379,0.5619753086419752,928.0,0.5565,0.5603046191456511,0.5564306922956712,0.5560314799187372,0.5074626865671642,0.0004503997967561,0.0218566503457661,0.3271258405801213,-0.0014681373359883,0.0153150157853358,-1.521771705348174,0.0001307767463815,0.0094977713204429,0.2185793297324878,2000,1.740351035080662,0.0015989140823699,-0.0058172444648929,-0.3868534482758621,0.0546873290793071,0.0924999999999999,0.2619112613395022,0.0603046191456511
804,0.491422805247225,1.0,0.6589986468200271,974.0,0.491422805247225,0.5,0.3294993234100135,0.3238469636744229,0,0.5229885057471264,0.7474332648870636,0.6153846153846154,974.0,0.5408678102926338,0.5443515530784525,0.5229613940502551,0.5213759301121279,0.3412698412698413,5.53597704277731e-06,0.0199830760266463,0.004397766940211,-0.000504946460742,0.0141109661414848,-0.5680529938760679,0.0004456822372987,0.0103814077694187,0.6815054700721737,1982,1.2495584639482415,0.0009506286980408,-0.0037295583720661,-0.2525667351129363,0.0315657004999013,0.0494450050454087,0.1975289664377049,0.0443515530784525
805,0.4653961885656971,1.0,0.6351813826146475,928.0,0.4653961885656971,0.5,0.3175906913073237,0.2956109945167466,0,0.4975688816855753,0.6616379310344828,0.5679925994449584,928.0,0.5315947843530592,0.540012211295853,0.5282460258999162,0.5254952600276916,0.4183864915572232,-0.0004821243156271,0.0213331786007817,-0.3587597696631612,-0.0015508453104692,0.0153278272008373,-1.606157595464594,4.028933820226444e-05,0.0098250976549775,0.065095883896826,1994,1.6712534793614202,0.0015911346486714,-0.0055027295458597,-0.3383620689655172,0.0321726931198782,0.066198595787362,0.2298842655109449,0.0400122112958529
806,0.4622222222222222,1.0,0.6322188449848024,936.0,0.4622222222222222,0.5,0.3161094224924012,0.292225599459642,0,0.5106796116504855,0.842948717948718,0.6360338573155986,936.0,0.554074074074074,0.57436692095783,0.5302540223480479,0.5222617681504995,0.3057851239669421,-0.0002053883547359,0.0231775463731684,-0.1406723127817499,-0.0015577434676687,0.0160706653087449,-1.538729757371341,0.0003160904182227,0.0112284476183022,0.4468809938060718,2025,1.9856107511774128,0.0018738338858914,-0.0048422176904426,-0.157051282051282,0.0484573894282632,0.0918518518518518,0.2300361686908575,0.07436692095783
807,0.4915674603174603,1.0,0.6591286997006983,991.0,0.4915674603174603,0.5,0.3295643498503491,0.3240062209342222,0,0.5271587743732591,0.763874873864783,0.6238154099711578,991.0,0.5471230158730159,0.5507179247372695,0.5274840289731179,0.5258593925872381,0.3375609756097561,0.0003829914523514,0.0216292105401763,0.2810921282503151,-0.0009897217257949,0.0152546887711598,-1.0299354878593645,0.0002761577321906,0.0106611321499408,0.4112009897606125,2016,1.441136477619977,0.0012658794579856,-0.0045935566212189,-0.2361251261352169,0.0355913140557987,0.0555555555555556,0.2018531716530158,0.0507179247372695
808,0.4801007556675063,1.0,0.6487406398910824,953.0,0.4801007556675063,0.5,0.3243703199455412,0.3114608714439302,0,0.5533642691415314,0.5005246589716684,0.5256198347107438,953.0,0.5662468513853904,0.5637313217338962,0.5630419359168568,0.5645312789875283,0.626937984496124,-3.897047769648591e-05,0.0223170692977057,-0.0277203581929704,-0.001249937326088,0.015966466938856,-1.242738295921216,0.0005561266552606,0.0088950887747512,0.992484413275498,1985,2.235222709196714,0.0018060639813486,-0.0070713781641047,-0.4994753410283316,0.073263513474025,0.0861460957178841,0.253070407543598,0.0637313217338961
809,0.4797775530839231,1.0,0.6484455073454048,949.0,0.4797775530839231,0.5,0.3242227536727024,0.3111095988224415,0,0.5416323165704864,0.6923076923076923,0.6077705827937095,949.0,0.5712841253791708,0.575988637213127,0.5675419246187055,0.5659148808098075,0.4596695821185617,-0.0001896491291642,0.0220731246189332,-0.1363915007388176,-0.0012555170476552,0.0156184113161015,-1.2761038780454528,0.0004209058844807,0.0095264795646429,0.7013791116496386,1978,1.977482989695092,0.0016764229321359,-0.0060919317514585,-0.3076923076923077,0.0618547634865632,0.0915065722952476,0.2548052819873659,0.0759886372131269
